dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,idk,distributional,0.33712909677156033,0.418793229502499,28.762828700000057,42,5,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,0.8337801000000127,42,6,noise,0.1,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.31909390050194636,0.39868624962027893,53.78776350000004,42,6,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,0.8663584000000242,42,7,noise,0.1,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22777762503093124,0.36552667590732374,42.89319829999994,42,7,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,1.6386012000000392,42,8,noise,0.1,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.33163558154383843,0.40610726849842366,77.55434949999994,42,8,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5325732120961192,0.5877388888413644,3.2256190000000515,42,9,noise,0.1,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.29337668050771987,0.3816517939692815,76.93939030000001,42,9,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.16343137403004165,0.20003030605071528,2.543833500000005,42,10,noise,0.1,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2324602032480029,0.3898573974200436,61.14605280000001,42,10,noise,0.1,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5584520545774369,0.6340309731716293,2.714513399999987,42,1,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.7424630679265878,0.7763018496593898,69.98566440000002,42,1,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,12.012278400000014,42,2,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.39349748738559776,0.4931565031713509,35.49646029999997,42,2,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,1.4013903000000028,42,3,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3396745069801183,0.41169731132403375,43.48435000000006,42,3,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.6813072818077791,0.7307188490928869,1.925486699999965,42,4,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3841130090626324,0.47530651938094814,45.616101899999876,42,4,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.6545277665180381,0.6904693519644739,0.8079113999999663,42,5,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
