dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
ACSF1,sbd,sliding,0.20789269348341408,0.4342138109811683,4.224421300001268,42,2,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.18476599085104184,0.4089965666331817,4.154785800001264,42,3,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.14648392953449788,0.37077413275515697,4.0522407999997085,42,4,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.17152982053302804,0.35887734128692944,4.064968700000463,42,5,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.2123623655234847,0.4239130631449222,4.067118099999789,42,6,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.12352594937993465,0.337687172949683,5.026627899998857,42,7,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.16684320314874207,0.3763097851670515,4.034869300001446,42,8,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.1961186784631304,0.4259282191725438,3.135388200000307,42,9,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ACSF1,sbd,sliding,0.207619130005572,0.42833982772583334,3.1441190999976243,42,10,none,0,200,200,1460,10,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,dtw,elastic,0.2314102311147013,0.2885770615066219,40.09104780000007,0,1,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.2322292625186421,0.273874308029036,35.197054099999946,0,2,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.2397360226899333,0.2755527721800527,41.06743310000002,0,3,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.1461010710612141,0.2438575417779045,40.832988,0,4,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.2397360226899333,0.2755527721800527,42.47336910000013,0,5,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.1603813204797083,0.2387668498327589,47.93680470000004,0,6,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.2286195885149993,0.2679648921909881,48.57500639999989,0,7,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.1593479190455082,0.2531123625047463,38.53048280000007,0,8,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.1603813204797083,0.238766849832759,38.07744699999989,0,9,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,dtw,elastic,0.1593479190455082,0.2531123625047463,35.66734210000004,0,10,none,0,211,211,251,3,"{""window"": 25, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3320653459988425,0.3010635062877603,0.0019702999999253,0,1,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3198523612868374,0.2989474942228477,0.0012102999999115,0,2,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3148738197083204,0.2979462068939544,0.0013817000000244,0,3,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3148738197083204,0.2979462068939544,0.0034309000000121,0,4,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3148738197083204,0.2979462068939544,0.0030342000001155,0,5,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.3049089436640884,0.2728908795054429,0.002321199999983,0,6,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.2781036594311238,0.3507019789759422,0.0027663999999276,0,7,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.1854697360612462,0.2479112886146543,0.0018750000001546,0,8,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.2805975682165654,0.2798596004701718,0.0013810000000376,0,9,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,ed,lock-step,0.1816592856480782,0.2610097939800685,0.001429200000075,0,10,none,0,211,211,251,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,idk,distributional,0.18737545315717496,0.16353417638128204,9.666404400006286,0,1,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.19669279445573118,0.2180500103637208,8.682361400002264,0,2,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.11823251093129791,0.1662587965305183,9.26455160000478,0,3,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.20165387053063383,0.17355905597051785,8.206382000003941,0,4,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.1892967988557758,0.1650017218703798,12.788277799991192,0,5,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.19748498979689458,0.16822209106249394,8.808813800002099,0,6,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.20900903929543313,0.22782785622800147,12.452959499991266,0,7,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.2015382708403825,0.17403059594860243,8.325486499990802,0,8,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.2033559401365597,0.1756617927106717,8.686304900009418,0,9,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,idk,distributional,0.18621961695983932,0.16238152992821508,8.42938650000724,0,10,none,0,211,211,251,3,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,msm,elastic,0.2400745339875333,0.2173313747603513,15.83633789999999,0,1,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2444999651313857,0.229504191089502,15.5683686000001,0,2,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2043195663731732,0.1838259086485936,18.704171799999926,0,3,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2043195663731732,0.1838259086485936,14.970196899999904,0,4,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2043195663731732,0.1838259086485936,20.68203619999997,0,5,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2702551789950996,0.2521757035446014,16.943005200000243,0,6,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2444999651313857,0.229504191089502,19.610098000000107,0,7,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.1717412956134796,0.2251292179585877,14.730481299999838,0,8,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.2539177378785675,0.2401446733841299,13.945880000000216,0,9,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,msm,elastic,0.1715677526801362,0.2251173087889277,18.028766399999768,0,10,none,0,211,211,251,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
ArrowHead,sbd,sliding,0.24735175188270658,0.2849795816216414,0.33139439999649767,0,1,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.28686028319187246,0.34149544109128266,0.34344989999954123,0,2,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.2812232714842196,0.32800007558977917,0.34909209999023005,0,3,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.3103187935378854,0.2939929935014329,0.3621716000052402,0,4,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.20561860694484346,0.2578859161029652,0.3531261000025552,0,5,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.23312905694412595,0.2875217521372253,0.3514366000017617,0,6,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.19060408552449745,0.30718469669982773,0.33943200000794604,0,7,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.17862088690645778,0.24532848937749802,0.34674779999477323,0,8,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.14785076061115526,0.2643269071619646,0.3443084999889834,0,9,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
ArrowHead,sbd,sliding,0.17862088690645778,0.24532848937749802,0.36244920000899583,0,10,none,0,211,211,251,3,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""init"": ""random"",""max_iter"": 300,""method"": ""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004063,178.04374430000007,0,1,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.3774628497764145,0.4740938729409569,178.0018528999999,0,2,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004063,178.18707680000034,0,3,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004063,177.88890590000028,0,4,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004063,177.90424639999992,0,5,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.4206385179830888,0.563338172894267,177.87861239999984,0,6,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004062,178.04743450000024,0,7,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.1789864209543817,0.2680877701746183,178.3343577999999,0,8,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004062,178.3006433999999,0,9,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,dtw,elastic,0.8101913561243268,0.7852579030004062,177.89576320000015,0,10,none,0,930,930,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,ed,lock-step,0.2588644966937155,0.2969186029798326,0.0109842000001663,0,1,none,0,930,930,128,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,ed,lock-step,0.2887428579145246,0.3097100964209307,0.0133493999999245,0,2,none,0,930,930,128,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
CBF,ed,lock-step,0.2440810362229983,0.297954106906454,0.012610499999937,0,3,none,0,930,930,128,3,,"{""init"":""random"",""max_iter"":300,""method"":""alternate""}"
